merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size
MCH2612,Vala Ltd,7011,Hotels & Lodging,Sole Proprietorship,Lucknow,Uttar Pradesh,2023-08-11 00:00:00,,ACTIVE,
MCH2473,Lanka Inc,5942,Books & Stationery,Individual,Bengaluru,Karnataka,2025-01-20 01:42:00,7620940119,ACTIVE,1883.19
MCH4778,Wali Llc,4131,Transportation,Private Limited,Lucknow,Uttar Pradesh,2025-01-02 00:00:00,DJNF3001962539740,ACTIVE,1242.33
MCH6857,Barad And Sons,7011,Hotels & Lodging,Partnership,Jalandhar,Punjab,2025-09-24 12:38:27,8351493566,ACTIVE,2452.63
MCH6930,Dhingra Plc,4131,Transportation,Sole Proprietorship,Kolkata,West Bengal,2025-12-26 00:00:00,0573344250,ACTIVE,
MCH5422,Sawhney Llc,5699,Apparel & Clothing,Sole Proprietorship,Kolkata,West Bengal,2024-08-08 00:00:00,MLTB5743748396701,ACTIVE,866.35
MCH4312,Dada-Hari,5699,Apparel & Clothing,Sole Proprietorship,Ldh,Punjab,2024-02-17 00:00:00,XXXX5151,ACTIVE,2174.33
MCH1969,Gole Llc,4131,Transportation,Private Limited,Chennai,Tamil Nadu,,URWV6656600871469,ACTIVE,6707.89
MCH6004,Raval And Sons,5812,Restaurants & Dining,Partnership,Bengaluru,Karnataka,2025-10-20 12:33:00,,ACTIVE,477.72
MCH7446,"Sami, Narayan And Roy",5942,Books & Stationery,Partnership,Ludhiana,Punjab,2023-02-08 00:00:00,,INACTIVE,6191.17
MCH5809,Virk-Peri,5942,Books & Stationery,Individual,Jaipur,Rajasthan,2023-07-25 09:05:00,7094756781,INACTIVE,1513.53
MCH5298,Keer And Sons,5999,Miscellaneous Retail,Partnership,Bengaluru,Karnataka,,,INACTIVE,600.45
MCH6285,Kumer-Mane,7011,Hotels & Lodging,Private Limited,Bengaluru,Karnataka,2024-10-01 00:00:00,,ACTIVE,567.98
MCH4610,"Barad,Chandaandrana",5942,Books & Stationery,Private Limited,Hyderabad,Telangana,2024-12-23 00:00:00,3247180851,ACTIVE,2989.03
MCH3156,"Bal, Deo And Kala",5999,Miscellaneous Retail,Partnership,Lucknow,Uttar Pradesh,,8908434715,ACTIVE,2486.0
MCH3988,Barad-Bawa,7011,Hotels & Lodging,Individual,Amritsar,Punjab,2023-11-20 00:00:00,XXXX1285,ACTIVE,602.31
MCH3044,Gupta Plc,5942,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,2023-04-27 00:00:00,,INACTIVE,582.54
MCH7623,Pandya Llc,5942,Books & Stationery,Partnership,Mumbai,Maharashtra,2026-01-23 00:00:00,XXXX7491,ACTIVE,701.06
MCH2378,"Rau, Pradhan And Bansa1",5411,Grocery Stores,Individual,Lucknow,Uttar Pradesh,2024-02-09 01:00:15,8007526864,ACTIVE,6158.0
MCH5720,Karnik Group,5942,Books & Stationery,Partnership,Amritsar,Punjab,2023-10-28 00:00:00,9007561693,ACTIVE,6186.34
MCH2647,Saha Inc,5999,Miscellaneous Retail,Private Limited,Lucknow,Uttar Pradesh,2023-04-06 00:00:00,,ACTIVE,1551.4
MCH5320,Ramaswamy-Sarma,4814,Telecommunication Services,Sole Proprietorship,Hyderabad,Telangana,2025-11-02 02:58:00,9234288178,ACTIVE,750.06
MCH7436,Mane-Trivedi,5912,Pharmacies & Healthcare,Individual,Bengaluru,Karnataka,2024-09-14 00:00:00,,ACTIVE,1384.27
MCH3077,Warrior Ltd,4131,Transportation,Partnership,Kolkata,West Bengal,2023-04-02 00:00:00,,ACTIVE,1448.69
MCH8025,"Karnik, Hayer And Khalsa",4814,Telecommunication Services,Partnership,Lucknow,Uttar Pradesh,2023-08-14 14:32:00,4642162943,ACTIVE,1781.41
MCH2422,Sampath-Balasubramanian,4814,Telecommunication Services,Private Limited,Bengaluru,Karnataka,2025-06-25 00:00:00,7967511719,ACTIVE,2352.58
MCH4526,"Mittal, Saha And Puri",5699,Apparel & Clothing,Sole Proprietorship,Bengaluru,Karnataka,2025-06-19 00:00:00,,ACTIVE,893.38
MCH1664,Karan Ltd,4131,Transportation,Partnership,Chennai,Tamil Nadu,2025-02-06 00:00:00,XXXX0248,ACTIVE,
MCH7248,Rajagopalan Group,7011,Hotels & Lodging,Partnership,Hyderabad,Telangana,2024-05-22 00:00:00,,ACTIVE,859.24
MCH5001,Narayan Llc,5812,Restaurants & Dining,Partnership,Poona,Maharashtra,2023-06-17 00:00:00,JVBH8016822587770,ACTIVE,1893.51
MCH9801,"Manda, Bansal And Devan",5812,Restaurants & Dining,Partnership,Pune,Maharashtra,2025-12-09 00:49:00,XXXX9062,SUSPENDED,1106.68
MCH2353,Sood-Vasa,5411,Grocery Stores,Sole Proprietorship,Mumbai,Maharashtra,2026-01-24 05:19:00,,ACTIVE,2728.11
MCH9289,Baria-Nagy,5999,Miscellaneous Retail,Sole Proprietorship,Chennai,Tamil Nadu,,,ACTIVE,620.71
MCH1041,Pat1A-S0M,5699,Apparel & Clothing,Private Limited,Kolkata,West Bengal,2024-04-21 00:00:00,,ACTIVE,3701.53
MCH4914,Bora Inc,5311,Department Stores,Sole Proprietorship,Jaipur,Rajasthan,2024-05-12 00:00:00,,ACTIVE,4227.85
MCH3211,"Mani, Hora And Hayer",5912,Pharmacies & Healthcare,Private Limited,Bengaluru,Karnataka,2026-01-31 00:00:00,SYDI3812560844687,ACTIVE,3678.27
MCH9408,Arya-Vig,4131,Transportation,Individual,Bengaluru,Karnataka,2023-12-24 00:00:00,6291585633,ACTIVE,784.44
MCH2152,"Choudhry, Chauhan And Dayal",5942,Books & Stationery,Private Limited,Poona,Maharashtra,2025-11-28 17:27:17,6428134605,ACTIVE,1507.67
MCH4534,Bumb-Ganguly,5699,Apparel & Clothing,Partnership,Chennai,Tamil Nadu,2025-11-12 19:14:58,YNBM1819285405206,ACTIVE,1225.88
MCH6744,Grewal Inc,5999,Miscellaneous Retail,Private Limited,Hyderabad,Telangana,2023-12-01 00:00:00,,ACTIVE,1886.71
MCH8271,Konda-Bawa,5699,Apparel & Clothing,Sole Proprietorship,Chennai,Tamil Nadu,2023-10-05 00:57:38,WSNV9244788716456,ACTIVE,1087.99
MCH9111,"Dhar, Thaker And Madan",5999,Miscellaneous Retail,Private Limited,Kolkata,West Bengal,2024-08-11 00:00:00,IKTX4120845617487,ACTIVE,1785.1
MCH3335,Choudhary Ltd,5699,Apparel & Clothing,Partnership,Lucknow,Uttar Pradesh,2025-11-08 00:00:00,,ACTIVE,413.6
MCH4843,Dugar-Master,5912,Pharmacies & Healthcare,Sole Proprietorship,Hyderabad,Telangana,2024-05-18 00:00:00,4521971795,ACTIVE,1023.41
MCH3920,Sharmallc,5942,Books & Stationery,Private Limited,Lucknow,Uttar Pradesh,2024-06-23 21:51:00,1753085069,SUSPENDED,1885.7
MCH8575,"Doctor, Merchant And Bhatti",4814,Telecommunication Services,Partnership,Kolkata,West Bengal,2024-04-18 00:00:00,,ACTIVE,2693.45
MCH1118,Chokshiinc,4131,Transportation,Partnership,Jalandhar,Punjab,2025-07-26 00:00:00,XXXX1304,ACTIVE,590.75
MCH7871,"Mital, Palla And Saraf",5699,Apparel & Clothing,Sole Proprietorship,Hyderabad,Telangana,2026-02-17 14:36:44,QSZR3521803060698,ACTIVE,2352.21
MCH4626,"Lalla, Handa And Ahuja",5999,Miscellaneous Retail,Private Limited,Bengaluru,Karnataka,2023-07-31 00:00:00,,ACTIVE,1497.15
MCH1018,Kannan-Khatri,5311,Department Stores,Individual,Jalandhar,Punjab,2023-03-19 00:00:00,,ACTIVE,1791.0
MCH5983,"Morar, Memon And Kala",5311,Department Stores,Sole Proprietorship,Pune,Maharashtra,2025-05-06 09:44:28,4976019828,ACTIVE,306.11
MCH4695,Patel-Halder,5812,Restaurants & Dining,Sole Proprietorship,Pune,Maharashtra,2026-02-11 16:57:07,,ACTIVE,652.55
MCH2513,Bhallainc,5699,Apparel & Clothing,Partnership,Amritsar,Punjab,2023-11-09 00:00:00,6553818868,ACTIVE,5544.37
MCH4846,Arora-Raghavan,5999,Miscellaneous Retail,Private Limited,Jaipur,Rajasthan,2025-09-12 15:21:55,XXXX5049,ACTIVE,1546.33
MCH4886,Mangat-Gh0Se,5999,Miscellaneous Retail,Sole Proprietorship,Poona,Maharashtra,2023-11-03 00:00:00,8646245603,ACTIVE,551.0
MCH5580,Chatterjee-Andra,4131,Transportation,Private Limited,Lucknow,Uttar Pradesh,2026-01-01 00:00:00,2440958731,ACTIVE,512.38
MCH4870,Rana Inc,4814,Telecommunication Services,Individual,Amritsar,Punjab,2024-12-07 12:35:00,,SUSPENDED,1127.0
MCH8891,"Natt,Maneandpau",4814,Telecommunication Services,Private Limited,Mumbai,Maharashtra,2025-03-13 09:17:17,6087577130,ACTIVE,1140.0
MCH7156,Lata-Som,5812,Restaurants & Dining,Private Limited,Bengaluru,Karnataka,2023-02-24 00:00:00,,ACTIVE,739.29
MCH4749,Sane-Kota,7011,Hotels & Lodging,Partnership,Ludhiana,Punjab,2025-08-28 00:00:00,XXXX8682,ACTIVE,2066.82
MCH9756,"Dugal, Virk And Dhaliwal",4131,Transportation,Partnership,Jalandhar,Punjab,2023-01-01 08:25:47,SZBM8211536669889,ACTIVE,494.0
MCH2568,"Dhaliwal, Bhat And Sarin",5411,Grocery Stores,Partnership,Mumbai,Maharashtra,2023-04-28 00:00:00,3925852137,ACTIVE,803.0
MCH8418,Jaggi Inc,7011,Hotels & Lodging,Individual,Pune,Maharashtra,2023-01-12 00:00:00,5753448100,INACTIVE,1654.02
MCH7357,Varkey Llc,7011,Hotels & Lodging,Private Limited,Kolkata,West Bengal,2025-08-05 00:00:00,,ACTIVE,665.88
MCH9232,Ahuja-Chaudhry,4131,Transportation,Individual,Hyderabad,Telangana,2023-04-20 00:00:00,XXXX7963,ACTIVE,361.11
MCH9690,Bai1-Sarin,7011,Hotels & Lodging,Partnership,Amritsar,Punjab,2025-11-04 17:06:00,XXXX0228,ACTIVE,3320.22
MCH4874,"Chanda, Bahl And Kohli",5699,Apparel & Clothing,Sole Proprietorship,Mumbai,Maharashtra,2024-12-02 00:00:00,,ACTIVE,709.03
MCH7203,Sani-Memon,5999,Miscellaneous Retail,Sole Proprietorship,Amritsar,Punjab,2023-03-25 00:00:00,OFZD1453201567778,ACTIVE,205.09
MCH2421,Chanda Plc,4131,Transportation,Partnership,Lucknow,Uttar Pradesh,2023-11-10 20:31:00,VAVC3668026777539,ACTIVE,146.0
MCH7216,Pillai And Sons,4814,Telecommunication Services,Individual,Amritsar,Punjab,2025-12-02 23:50:00,,ACTIVE,356.0
MCH3498,Agate And Sons,4814,Telecommunication Services,Individual,Chennai,Tamil Nadu,,,ACTIVE,1499.04
MCH4052,Bal-Choudhary,5812,Restaurants & Dining,Partnership,Jalandhar,Punjab,,XXXX5480,ACTIVE,2217.99
MCH1569,"Bal, Wali And Sheth",4814,Telecommunication Services,Private Limited,Chennai,Tamil Nadu,2025-10-11 00:00:00,XXXX9971,ACTIVE,1678.57
MCH9654,Saini-Bath,5942,Books & Stationery,Private Limited,Ludhiana,Punjab,2024-10-11 00:00:00,XXXX5605,ACTIVE,2570.91
MCH3445,"Madan, Naidu And Andra",7011,Hotels & Lodging,Private Limited,Jaipur,Rajasthan,2023-07-09 00:00:00,2270103966,ACTIVE,983.3
MCH9474,"Bajwa, Bhandari And Parmar",5912,Pharmacies & Healthcare,Sole Proprietorship,Kolkata,West Bengal,2024-03-16 19:46:00,0765979563,ACTIVE,1464.0
MCH5598,"Thakur, Verma And Venkataraman",5912,Pharmacies & Healthcare,Individual,Jalandhar,Punjab,2023-09-13 00:00:00,,ACTIVE,2948.79
MCH7856,"Sood, Dalal And Butala",7011,Hotels & Lodging,Private Limited,Delhi,Delhi,2025-06-11 15:54:00,1705220103,ACTIVE,2048.0
MCH8610,Pandey And Sons,5999,Miscellaneous Retail,Sole Proprietorship,Bengaluru,Karnataka,,LZLP7648523257090,ACTIVE,1014.0
MCH1318,Gupta Llc,4814,Telecommunication Services,Private Limited,Jaipur,Rajasthan,,0618978505,ACTIVE,
MCH7340,Devi And Sons,5699,Apparel & Clothing,Partnership,Kolkata,West Bengal,2024-01-09 00:00:00,1367853568,ACTIVE,1101.37
MCH3191,Dhawan-Warrior,4131,Transportation,Sole Proprietorship,Hyderabad,Telangana,2024-09-12 01:09:18,,ACTIVE,1885.9
MCH1132,Cheema Inc,5999,Miscellaneous Retail,Sole Proprietorship,Ludhiana,Punjab,2023-09-10 00:00:00,3299217122,ACTIVE,
MCH1657,"Kaur, Sandhu And Shanker",5699,Apparel & Clothing,Private Limited,Mumbai,Maharashtra,2025-01-14 15:44:00,,ACTIVE,1224.96
MCH2969,Randhawa-Karnik,7011,Hotels & Lodging,Sole Proprietorship,Bengaluru,Karnataka,2023-07-27 00:00:00,,ACTIVE,310.59
MCH9340,Mallick-Konda,5999,Miscellaneous Retail,Individual,Bengaluru,Karnataka,2025-01-24 13:55:00,,INACTIVE,1550.33
MCH1163,"Gour, Comar And Palan",4814,Telecommunication Services,Partnership,Ldh,Punjab,2025-10-25 00:00:00,BYWD2962302915002,INACTIVE,5449.73
MCH4290,Konda-Memon,5311,Department Stores,Private Limited,Delhi,Delhi,2024-11-08 22:16:00,,INACTIVE,3295.4
MCH8733,"Dhillon, Goel And Dar",4814,Telecommunication Services,Sole Proprietorship,Kolkata,West Bengal,2024-03-27 19:48:14,XXXX9551,ACTIVE,2966.16
MCH5203,"Goel, Mishra And Ram",4814,Telecommunication Services,Sole Proprietorship,Bengaluru,Karnataka,2023-04-28 00:00:00,,ACTIVE,3326.82
MCH1982,"Behl, Jayaraman And Divan",5699,Apparel & Clothing,Sole Proprietorship,Mumbai,Maharashtra,2025-09-10 00:00:00,,ACTIVE,298.94
MCH6851,Chaudhary And S0Ns,4131,Transportation,Individual,Kolkata,West Bengal,2023-04-03 00:00:00,XXXX0557,ACTIVE,4509.31
MCH7539,"Kalita, Din And Ganesh",5311,Department Stores,Private Limited,Chennai,Tamil Nadu,2024-01-05 01:38:27,5865236657,ACTIVE,
MCH9014,Konda-Ram,4814,Telecommunication Services,Sole Proprietorship,Ldh,Punjab,2025-08-15 00:00:00,,ACTIVE,485.94
MCH4450,Zachariah-Batra,5311,Department Stores,Sole Proprietorship,Amritsar,Punjab,2023-09-17 15:10:46,,ACTIVE,1045.82
MCH3481,"Raja, Brar And Nagar",5411,Grocery Stores,Private Limited,Delhi,Delhi,2023-03-13 00:00:00,XXXX8620,ACTIVE,1791.83
MCH3990,Dey-Chaudhari,5912,Pharmacies & Healthcare,Individual,Chennai,Tamil Nadu,2025-03-14 00:00:00,IPYG2797181414167,ACTIVE,1780.37
MCH3778,Karnik Inc,5912,Pharmacies & Healthcare,Sole Proprietorship,Jaipur,Rajasthan,,2560479060,INACTIVE,1211.0
MCH9345,Mahal Inc,4814,Telecommunication Services,Private Limited,Amritsar,Punjab,2025-11-30 00:00:00,5557853955,ACTIVE,4834.52
MCH6190,Pal Ltd,5699,Apparel & Clothing,Private Limited,Ludhiana,Punjab,2023-03-01 00:00:00,,ACTIVE,376.59
MCH8540,Tiwari Ltd,5999,Miscellaneous Retail,Sole Proprietorship,Jaipur,Rajasthan,2024-06-27 07:54:00,,ACTIVE,
MCH9571,Buch Inc,5812,Restaurants & Dining,Individual,Hyderabad,Telangana,,DKEU4746665718428,ACTIVE,1270.83
MCH9158,"Sachdeva, Va1A And Bedi",5812,Restaurants & Dining,Sole Proprietorship,Lucknow,Uttar Pradesh,,8244922873,INACTIVE,6181.65
MCH4359,Mistry-Parekh,5912,Pharmacies & Healthcare,Private Limited,Mumbai,Maharashtra,2023-10-06 16:16:00,YQCO7150849658211,SUSPENDED,684.0
MCH8049,Balan-Shah,5699,Apparel & Clothing,Private Limited,Lucknow,Uttar Pradesh,2024-04-09 00:00:00,,ACTIVE,
MCH2129,Bhavsar-De,5912,Pharmacies & Healthcare,Sole Proprietorship,Hyderabad,Telangana,,2500999511,ACTIVE,4898.0
MCH7205,Dara Plc,5912,Pharmacies & Healthcare,Sole Proprietorship,Ludhiana,Punjab,2023-09-26 00:00:00,,ACTIVE,1778.94
MCH5929,Chaudry-Pal,7011,Hotels & Lodging,Private Limited,Chennai,Tamil Nadu,2024-11-12 00:00:00,RXEM4030982599966,ACTIVE,705.57
MCH2064,Date And Sons,5812,Restaurants & Dining,Private Limited,Delhi,Delhi,2025-05-08 00:00:00,,ACTIVE,1715.0
MCH1462,Swamy Inc,5912,Pharmacies & Healthcare,Private Limited,Jalandhar,Punjab,2023-09-13 00:00:00,CPHK2049802773880,INACTIVE,1411.0
MCH2067,"Barad, Rai And Kapur",5411,Grocery Stores,Private Limited,Jaipur,Rajasthan,2023-03-04 00:00:00,5177364796,ACTIVE,999.18
MCH2632,Agate-Gandhi,5311,Department Stores,Partnership,Chennai,Tamil Nadu,2026-01-14 00:00:00,ZCSO2053232739383,ACTIVE,243.56
MCH9905,Pate1-S00D,7011,Hotels & Lodging,Sole Proprietorship,Jaipur,Rajasthan,2025-11-21 00:00:00,ZWIP5852637363100,ACTIVE,
MCH2037,Kadakia Llc,5411,Grocery Stores,Partnership,Delhi,Delhi,2024-10-13 00:00:00,ZTLJ8328872113925,ACTIVE,426.54
MCH5355,"Sundaram, Gara And Bajwa",5812,Restaurants & Dining,Sole Proprietorship,Kolkata,West Bengal,2023-08-03 00:00:00,,ACTIVE,3350.71
MCH1185,"Buch, Barad And Toor",5999,Miscellaneous Retail,Partnership,Jalandhar,Punjab,2024-06-16 00:00:00,6769671490,ACTIVE,2955.34
MCH7817,Lata Plc,5812,Restaurants & Dining,Private Limited,Chennai,Tamil Nadu,2025-07-27 00:00:00,,INACTIVE,3090.66
MCH2806,Jhaveri-Babu,7011,Hotels & Lodging,Sole Proprietorship,Lucknow,Uttar Pradesh,2023-09-15 11:54:30,XXXX2533,INACTIVE,1939.0
MCH1884,Nagi Llc,4131,Transportation,Private Limited,Bengaluru,Karnataka,2025-01-08 00:00:00,ROSD8740992299086,ACTIVE,628.95
MCH3754,Dugal-Chawla,5812,Restaurants & Dining,Partnership,Kolkata,West Bengal,2025-01-18 00:00:00,MIWY6996336112119,ACTIVE,581.93
MCH3029,Hegde-Sood,5699,Apparel & Clothing,Partnership,Ldh,Punjab,2023-11-30 03:01:00,TXOB9117990620646,ACTIVE,669.4
MCH9249,"Aggarwal, Agarwal And Naidu",5699,Apparel & Clothing,Partnership,Chennai,Tamil Nadu,2025-12-23 00:00:00,XXXX8648,ACTIVE,3533.14
MCH1767,Bhatnagar-Ka1A,4814,Telecommunication Services,Individual,Jalandhar,Punjab,,2537411732,ACTIVE,314.16
MCH1482,"Bahri,Sarinandhora",5999,Miscellaneous Retail,Partnership,Hyderabad,Telangana,2024-01-26 00:00:00,2731738944,ON_HOLD,1651.0
MCH8328,Raman-Dass,5411,Grocery Stores,Partnership,Jalandhar,Punjab,2024-09-29 00:00:00,,ACTIVE,2484.83
MCH6345,Mani Group,5999,Miscellaneous Retail,Partnership,Ludhiana,Punjab,,,ACTIVE,1339.21
MCH2522,Singhal-Chana,5999,Miscellaneous Retail,Partnership,Ludhiana,Punjab,2023-12-05 00:00:00,,INACTIVE,
MCH1838,Sarraf-Bhakta,5999,Miscellaneous Retail,Partnership,Bengaluru,Karnataka,2023-04-20 03:12:53,XXXX3450,ACTIVE,584.0
MCH6700,Ravi Ltd,4814,Telecommunication Services,Partnership,Pune,Maharashtra,,,ACTIVE,219.11
MCH3231,Gokhale Group,5411,Grocery Stores,Individual,Jalandhar,Punjab,,,ACTIVE,205.0
MCH9537,Mahal Group,5999,Miscellaneous Retail,Private Limited,Jalandhar,Punjab,2023-05-13 00:00:00,,ACTIVE,777.57
MCH9484,"Bail, Sen And Bava",5912,Pharmacies & Healthcare,Sole Proprietorship,Jalandhar,Punjab,2024-11-30 00:00:00,,ACTIVE,1401.0
MCH1086,Agrawal-Sule,5699,Apparel & Clothing,Individual,Ludhiana,Punjab,2023-11-13 00:00:00,,ACTIVE,1355.59
MCH8634,Palla-Brar,5912,Pharmacies & Healthcare,Partnership,Jalandhar,Punjab,2023-06-13 00:00:00,FVKP3398609583042,ACTIVE,843.2
MCH5274,Thakur And Sons,4814,Telecommunication Services,Sole Proprietorship,Chennai,Tamil Nadu,2025-04-21 09:59:18,,ACTIVE,983.36
MCH3234,Lad Inc,4814,Telecommunication Services,Individual,Kolkata,West Bengal,2024-02-21 00:00:00,LTGH4419649542857,ACTIVE,9763.29
MCH1656,Dhar Plc,5311,Department Stores,Partnership,Amritsar,Punjab,2025-05-29 22:52:00,OTBM8790953463908,ACTIVE,2992.0
MCH8074,Prakash-Bera,4814,Telecommunication Services,Individual,Jalandhar,Punjab,2024-04-12 00:00:00,2437188894,ACTIVE,439.79
MCH3677,Choudhury-Radhakrishnan,7011,Hotels & Lodging,Partnership,Jalandhar,Punjab,2025-01-29 00:00:00,,ACTIVE,226.71
MCH2646,Parsa-Gole,5999,Miscellaneous Retail,Private Limited,Hyderabad,Telangana,2025-12-18 03:23:00,JJBK8920317843679,ACTIVE,450.19
MCH9367,Luthra And Sons,5942,Books & Stationery,Private Limited,Amritsar,Punjab,2023-05-31 17:55:00,,ACTIVE,1752.0
MCH6002,Bal Group,5912,Pharmacies & Healthcare,Partnership,Delhi,Delhi,2025-05-14 00:00:00,,ACTIVE,718.0
MCH9187,Mane And Sons,5812,Restaurants & Dining,Individual,Hyderabad,Telangana,2025-12-18 00:00:00,,ACTIVE,508.01
MCH3084,Mani-Chowdhury,5699,Apparel & Clothing,Partnership,Hyderabad,Telangana,2023-09-27 01:37:00,,ACTIVE,1594.62
MCH6562,Kant Inc,7011,Hotels & Lodging,Sole Proprietorship,Chennai,Tamil Nadu,2024-10-14 00:00:00,XXXX2723,ACTIVE,2590.35
MCH9877,Borra And Sons,4814,Telecommunication Services,Individual,Bengaluru,Karnataka,2023-04-12 21:37:32,YYFP6378402221168,ACTIVE,416.84
MCH6623,Kakar And Sons,5912,Pharmacies & Healthcare,Individual,Poona,Maharashtra,,8474818927,ACTIVE,1424.35
MCH1188,M0Rar Ltd,5912,Pharmacies & Healthcare,Individual,Hyderabad,Telangana,2024-02-19 00:00:00,3674511273,ACTIVE,1156.7
MCH7769,"Atwal, Loke And Prasad",4814,Telecommunication Services,Partnership,Mumbai,Maharashtra,2024-07-21 00:00:00,,ACTIVE,232.38
MCH8850,"Sachdev, Nayar And Arora",5411,Grocery Stores,Partnership,Ludhiana,Punjab,2025-04-07 03:43:08,,SUSPENDED,
MCH9052,Ramaswamy-Chhabra,5942,Books & Stationery,Partnership,Mumbai,Maharashtra,2024-10-11 00:00:00,,ACTIVE,534.11
MCH6602,Thakkar Ltd,4131,Transportation,Partnership,Mumbay,Maharashtra,2023-01-03 08:43:35,XXXX6968,ACTIVE,483.25
MCH9944,"Parikh, Mutti And Saha",4131,Transportation,Partnership,Jalandhar,Punjab,2025-08-03 12:22:46,YTTI1528625741410,ACTIVE,1826.64
MCH2368,Chadha-Barman,5912,Pharmacies & Healthcare,Individual,Jalandhar,Punjab,2025-11-27 00:00:00,7857705450,SUSPENDED,3326.29
MCH3229,Keer-Kale,5912,Pharmacies & Healthcare,Sole Proprietorship,Mumbay,Maharashtra,2024-02-28 21:40:00,UDDZ7214972649948,ACTIVE,276.23
MCH2980,Mander And Sons,5411,Grocery Stores,Sole Proprietorship,Kolkata,West Bengal,2023-04-03 00:00:00,,ACTIVE,1129.72
MCH5673,Palan-Memon,4131,Transportation,Sole Proprietorship,Delhi,Delhi,2023-09-16 00:00:00,5428187851,ACTIVE,414.92
MCH6615,Pillay Group,5942,Books & Stationery,Individual,Hyderabad,Telangana,2025-09-12 23:50:08,3204013146,SUSPENDED,785.64
MCH5391,Nagi-Pandya,5411,Grocery Stores,Partnership,Kolkata,West Bengal,2025-12-24 00:00:00,,SUSPENDED,1471.0
MCH8170,"Dyal, Chadha And Shenoy",4814,Telecommunication Services,Partnership,Hyderabad,Telangana,2024-12-15 00:00:00,4344277649,ACTIVE,589.07
MCH4622,Toor-Rajan,7011,Hotels & Lodging,Private Limited,Ldh,Punjab,2024-06-20 14:20:00,,ACTIVE,2524.16
MCH8262,Sanghvi Ltd,5411,Grocery Stores,Sole Proprietorship,Bengaluru,Karnataka,2024-06-10 00:00:00,,ACTIVE,4676.0
MCH8149,"Chandran, Mander And Parmar",5812,Restaurants & Dining,Partnership,Kolkata,West Bengal,,,ACTIVE,1378.0
MCH4484,"Mukherjee, Tella And Malhotra",5812,Restaurants & Dining,Partnership,Bengaluru,Karnataka,2025-02-10 05:38:00,8422535984,ACTIVE,2091.93
MCH9164,Mital And Sons,5699,Apparel & Clothing,Private Limited,Delhi,Delhi,2025-08-12 00:00:00,,ACTIVE,4681.79
MCH7906,"Ganesan, Gopal And Ratta",5912,Pharmacies & Healthcare,Individual,Jaipur,Rajasthan,2023-08-04 00:00:00,6930056996,ACTIVE,733.85
MCH4081,Srinivasan-Bahri,4814,Telecommunication Services,Sole Proprietorship,Delhi,Delhi,2025-06-07 00:00:00,,ACTIVE,2928.84
MCH7302,Murthy And Sons,5411,Grocery Stores,Partnership,Bengaluru,Karnataka,2025-01-23 00:00:00,,ACTIVE,3381.11
MCH1906,"Taneja, Mahajan And Sarna",5311,Department Stores,Individual,Bengaluru,Karnataka,2026-01-16 00:00:00,ZMCC2986180199571,INACTIVE,2772.0
MCH4976,Walla And Sons,5942,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,2025-10-21 00:00:00,XKET6356016924037,ACTIVE,929.0
MCH4299,Master Plc,5699,Apparel & Clothing,Private Limited,Delhi,Delhi,2023-05-31 00:00:00,XXXX0419,ACTIVE,3539.65
MCH8052,Mangat-Ganesh,4131,Transportation,Sole Proprietorship,Kolkata,West Bengal,2024-01-05 09:32:24,,ACTIVE,527.34
MCH7875,Narasimhan Plc,5411,Grocery Stores,Private Limited,Amritsar,Punjab,2025-01-03 00:00:00,,ACTIVE,585.43
MCH9253,Gole Llc,5699,Apparel & Clothing,Sole Proprietorship,Amritsar,Punjab,2024-05-09 20:29:36,XXXX9261,ACTIVE,1349.23
MCH3410,Mutti Plc,7011,Hotels & Lodging,Sole Proprietorship,Chennai,Tamil Nadu,2023-05-23 00:00:00,5994810528,ACTIVE,4042.64
MCH3435,"Mitter, Chakrabarti And Swaminathan",5812,Restaurants & Dining,Individual,Ludhiana,Punjab,2023-04-23 00:00:00,XXXX3745,ACTIVE,1050.63
MCH1926,"Bail, Bala And Bahl",5942,Books & Stationery,Partnership,Poona,Maharashtra,2024-05-07 00:00:00,,ACTIVE,1485.21
MCH2996,Rege-Khanna,5411,Grocery Stores,Individual,Lucknow,Uttar Pradesh,2023-10-15 00:00:00,,INACTIVE,745.45
MCH2827,Bala-Bhatti,5999,Miscellaneous Retail,Individual,Bengaluru,Karnataka,2024-10-05 20:16:00,5191749246,INACTIVE,381.0
MCH4176,Sani-Bhalla,7011,Hotels & Lodging,Individual,Delhi,Delhi,2024-07-22 00:00:00,XXXX6805,ACTIVE,1216.13
MCH5849,Balakrishnan Ltd,5699,Apparel & Clothing,Private Limited,Lucknow,Uttar Pradesh,2025-06-04 00:00:00,,ACTIVE,6558.56
MCH4034,Tiwari-Lad,5999,Miscellaneous Retail,Individual,Ldh,Punjab,2023-12-13 00:00:00,XXXX6100,SUSPENDED,2041.77
MCH2860,Ahluwalia Ltd,7011,Hotels & Lodging,Private Limited,Bengaluru,Karnataka,2026-01-27 00:00:00,EAAS5526551207941,ACTIVE,250.0
MCH3993,Vaidya Ltd,5999,Miscellaneous Retail,Partnership,Chennai,Tamil Nadu,2023-12-23 03:28:00,YBKO6037061844125,ACTIVE,372.73
